Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,получение средств,3271.49,наличный,Витебск,Белинвестбанк-ZYWK-528,18-07-2020,15:59:06,успешно,нет,0.0
юр. лицо,получение средств,4254.54,наличный,Гродно,БелАгропромбанк-LEBZ-494,04-04-2022,20:02:43,успешно,нет,0.0
юр. лицо,получение средств,4814.08,наличный,Могилев,БелАгропромбанк-BLXF-697,16-02-2018,06:01:01,успешно,нет,0.0
юр. лицо,получение средств,1811.45,безналичный,Гомель,Приорбанк-KGBZ-011,02-02-2002,07:46:14,успешно,нет,0.0
юр. лицо,получение средств,1440.88,наличный,Гомель,БелАгропромбанк-VJSP-468,14-01-2018,00:06:46,успешно,нет,0.0
юр. лицо,списание средств,3046.26,наличный,Гомель,Приорбанк-VMTG-871,29-08-2008,14:35:48,неправильный ввод пин-кода,да,93.05
юр. лицо,получение средств,2975.24,наличный,Витебск,Беларусбанк-ASRH-760,26-11-2000,12:00:35,успешно,нет,0.0
юр. лицо,получение средств,3716.01,безналичный,Витебск,БелАгропромбанк-UYNE-601,27-02-2023,19:28:40,успешно,нет,0.0
юр. лицо,получение средств,1175.61,наличный,Гомель,Беларусбанк-FTWI-722,21-10-2015,21:33:25,успешно,нет,0.0
юр. лицо,списание средств,3987.02,наличный,Могилев,Беларусбанк-LZOX-564,12-08-2022,07:24:24,успешно,нет,0.0
юр. лицо,списание средств,972.19,безналичный,Гомель,Белинвестбанк-GNKT-416,27-07-2019,21:48:28,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3380.47,безналичный,Брест,Беларусбанк-JIQS-988,12-08-2016,15:22:00,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3500.1,наличный,Гродно,Приорбанк-SKXA-990,06-08-2003,20:57:28,успешно,да,146.19
юр. лицо,списание средств,2028.69,безналичный,Брест,БелАгропромбанк-VFNN-256,25-10-2015,00:38:18,успешно,да,120.63
юр. лицо,списание средств,4731.14,наличный,Витебск,Белинвестбанк-RFPB-229,25-07-2015,14:13:49,недостаточно средств,да,403.65
юр. лицо,списание средств,2819.86,наличный,Гомель,БелАгропромбанк-YPQL-673,07-06-2016,04:08:04,недостаточно средств,нет,0.0
юр. лицо,списание средств,59.38,безналичный,Брест,Белинвестбанк-EZBH-148,05-09-2004,03:16:05,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4265.17,наличный,Витебск,Беларусбанк-CEWZ-089,03-01-2010,13:34:27,успешно,да,413.99
юр. лицо,списание средств,1115.72,безналичный,Могилев,БелАгропромбанк-VQSE-808,28-10-2017,01:18:10,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,603.11,наличный,Брест,Приорбанк-IIHU-495,13-08-2002,11:54:06,успешно,нет,0.0
юр. лицо,списание средств,442.33,безналичный,Витебск,Белинвестбанк-BDGO-238,11-07-2010,03:34:01,неправильный ввод пин-кода,да,32.14
юр. лицо,получение средств,3886.23,наличный,Могилев,Беларусбанк-AKUP-387,17-06-2013,04:00:50,успешно,нет,0.0
юр. лицо,получение средств,593.69,наличный,Брест,Белинвестбанк-OZDT-048,15-02-2004,13:04:45,успешно,нет,0.0
юр. лицо,получение средств,349.74,безналичный,Минск,МаксБанк-VJGT-372,20-12-2020,07:11:32,успешно,нет,0.0
юр. лицо,получение средств,3572.52,безналичный,Минск,БелАгропромбанк-OLNJ-109,04-12-2023,06:46:54,успешно,нет,0.0
юр. лицо,списание средств,3793.0,наличный,Могилев,БелАгропромбанк-IKJI-668,01-09-2017,03:49:33,неправильный ввод пин-кода,да,284.85
юр. лицо,получение средств,4909.06,наличный,Витебск,БелАгропромбанк-NIVS-738,20-02-2000,15:33:39,успешно,нет,0.0
юр. лицо,списание средств,678.69,безналичный,Могилев,БелАгропромбанк-XQRM-697,09-03-2014,01:40:12,неправильный ввод пин-кода,да,46.4
юр. лицо,получение средств,1360.45,наличный,Минск,МаксБанк-YEXN-614,12-01-2022,07:04:28,успешно,нет,0.0
юр. лицо,списание средств,2213.34,наличный,Гродно,Приорбанк-UNIQ-501,20-07-2013,18:52:03,недостаточно средств,нет,0.0
юр. лицо,получение средств,1361.34,безналичный,Минск,Белинвестбанк-TFBC-827,21-05-2021,10:45:15,успешно,нет,0.0
юр. лицо,списание средств,2432.29,безналичный,Могилев,БелАгропромбанк-ZJUV-219,31-05-2005,03:16:24,успешно,да,55.1
юр. лицо,списание средств,2023.32,наличный,Витебск,Приорбанк-LLAN-243,03-03-2015,05:41:55,успешно,да,21.09
юр. лицо,списание средств,1473.0,наличный,Гомель,БелАгропромбанк-CTPI-163,02-07-2001,15:57:17,недостаточно средств,нет,0.0
юр. лицо,списание средств,2952.69,наличный,Брест,Беларусбанк-TTMY-340,24-11-2011,12:25:55,недостаточно средств,да,211.36
юр. лицо,получение средств,3127.22,наличный,Гродно,БелАгропромбанк-XOPN-208,30-04-2023,14:43:31,успешно,нет,0.0
юр. лицо,получение средств,1356.27,наличный,Витебск,МаксБанк-KTDT-367,23-10-2005,15:11:46,успешно,нет,0.0
юр. лицо,списание средств,4129.36,безналичный,Минск,Беларусбанк-ECYA-567,01-09-2024,18:01:25,недостаточно средств,нет,0.0
юр. лицо,получение средств,1730.77,безналичный,Минск,МаксБанк-NINV-723,28-11-2012,10:34:40,успешно,нет,0.0
юр. лицо,списание средств,1494.87,безналичный,Брест,Приорбанк-PTXN-610,21-08-2006,15:50:58,недостаточно средств,нет,0.0
юр. лицо,списание средств,3283.74,наличный,Могилев,МаксБанк-OYYH-781,23-01-2002,17:51:48,успешно,да,126.57
юр. лицо,получение средств,1703.65,наличный,Гомель,Белинвестбанк-XEVQ-696,15-05-2008,02:43:54,успешно,нет,0.0
юр. лицо,получение средств,878.84,наличный,Могилев,Беларусбанк-VXUH-836,30-12-2008,03:45:03,успешно,нет,0.0
юр. лицо,списание средств,3006.1,наличный,Гомель,МаксБанк-THAB-044,16-10-2023,17:09:48,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1548.52,наличный,Минск,Белинвестбанк-PGLL-786,12-04-2009,14:29:39,недостаточно средств,нет,0.0
юр. лицо,списание средств,2912.45,безналичный,Брест,Беларусбанк-CJKY-738,20-10-2013,13:55:06,недостаточно средств,нет,0.0
юр. лицо,получение средств,40.74,наличный,Могилев,Приорбанк-WUOW-694,12-01-2007,20:41:55,успешно,нет,0.0
юр. лицо,получение средств,3361.26,наличный,Гомель,МаксБанк-WTNJ-410,10-01-2015,03:00:11,успешно,нет,0.0
