Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,130.17,наличный,Минск,МаксБанк-VDSZ-163,02-11-2004,13:51:42,успешно,нет,0.0
физ. лицо,получение средств,3566.03,наличный,Гродно,Приорбанк-FMYM-441,29-01-2004,13:53:24,успешно,нет,0.0
физ. лицо,списание средств,3714.54,безналичный,Брест,БелАгропромбанк-ONYE-399,08-01-2019,01:10:32,недостаточно средств,да,280.44
физ. лицо,получение средств,1083.15,наличный,Гомель,Белинвестбанк-RKUD-354,17-01-2001,13:12:49,успешно,нет,0.0
физ. лицо,списание средств,674.11,безналичный,Гомель,МаксБанк-SVTV-190,05-07-2020,10:35:02,недостаточно средств,нет,0.0
физ. лицо,списание средств,674.3,наличный,Гомель,Приорбанк-JHZS-650,07-03-2010,03:32:57,неправильный ввод пин-кода,да,28.69
физ. лицо,получение средств,1593.75,наличный,Гродно,БелАгропромбанк-GBXG-571,24-10-2015,10:09:41,успешно,нет,0.0
физ. лицо,получение средств,1994.58,безналичный,Могилев,Белинвестбанк-NMIX-821,10-02-2003,14:54:06,успешно,нет,0.0
физ. лицо,списание средств,3450.35,безналичный,Могилев,Беларусбанк-ZJJJ-852,26-01-2004,01:44:05,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,281.09,безналичный,Брест,Белинвестбанк-IOLS-344,01-07-2020,17:23:05,успешно,нет,0.0
физ. лицо,списание средств,3911.95,наличный,Витебск,Белинвестбанк-QXSK-417,19-09-2022,03:14:16,неправильный ввод пин-кода,да,216.97
физ. лицо,списание средств,3495.87,безналичный,Гродно,Приорбанк-TAFG-150,22-03-2009,21:53:35,недостаточно средств,нет,0.0
физ. лицо,получение средств,2315.26,безналичный,Минск,Белинвестбанк-XHMW-991,02-10-2023,14:14:35,успешно,нет,0.0
физ. лицо,списание средств,44.36,безналичный,Витебск,Беларусбанк-BYLC-909,01-04-2022,06:53:09,успешно,нет,0.0
физ. лицо,получение средств,3113.9,безналичный,Брест,Приорбанк-XDUB-226,22-11-2004,18:11:27,успешно,нет,0.0
физ. лицо,получение средств,2515.44,безналичный,Витебск,МаксБанк-YKKL-057,07-01-2003,19:37:15,успешно,нет,0.0
физ. лицо,получение средств,4293.45,наличный,Минск,БелАгропромбанк-ISUZ-106,11-10-2022,22:28:57,успешно,нет,0.0
физ. лицо,получение средств,1468.76,безналичный,Минск,Беларусбанк-VDIH-140,09-03-2005,07:47:55,успешно,нет,0.0
физ. лицо,списание средств,970.2,наличный,Витебск,Беларусбанк-JNGU-189,01-03-2006,03:41:19,неправильный ввод пин-кода,да,57.3
физ. лицо,списание средств,19.85,безналичный,Витебск,МаксБанк-MFAW-082,19-03-2010,04:40:56,недостаточно средств,да,1.75
физ. лицо,списание средств,4842.74,безналичный,Гомель,Белинвестбанк-EFFT-449,25-01-2002,02:23:35,неправильный ввод пин-кода,да,231.32
физ. лицо,списание средств,2590.83,безналичный,Минск,Белинвестбанк-JBWF-948,06-04-2010,05:33:01,недостаточно средств,нет,0.0
физ. лицо,получение средств,966.18,безналичный,Витебск,Приорбанк-ZOMJ-240,01-02-2001,19:59:01,успешно,нет,0.0
физ. лицо,получение средств,1805.19,наличный,Гродно,Беларусбанк-ZDDB-273,11-09-2020,04:54:30,успешно,нет,0.0
физ. лицо,списание средств,1002.68,наличный,Минск,МаксБанк-QWSV-080,07-02-2008,04:55:24,недостаточно средств,нет,0.0
физ. лицо,списание средств,1216.05,наличный,Могилев,МаксБанк-RJLU-881,10-04-2017,23:35:01,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4160.0,безналичный,Брест,Белинвестбанк-VIEO-028,18-06-2001,03:40:34,недостаточно средств,нет,0.0
физ. лицо,получение средств,3626.35,наличный,Минск,Беларусбанк-XHWY-003,28-04-2023,15:52:53,успешно,нет,0.0
физ. лицо,списание средств,2314.49,наличный,Могилев,Приорбанк-IKIX-758,23-01-2006,00:00:20,успешно,да,158.66
физ. лицо,получение средств,3601.71,наличный,Брест,Приорбанк-FKZZ-633,28-03-2024,05:28:17,успешно,нет,0.0
физ. лицо,списание средств,2684.01,безналичный,Гродно,МаксБанк-JIQB-469,31-12-2008,11:09:19,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,462.13,наличный,Минск,Белинвестбанк-JKCH-801,27-06-2006,19:26:11,успешно,нет,0.0
физ. лицо,получение средств,1272.16,наличный,Гомель,МаксБанк-HDPF-345,17-10-2020,08:32:28,успешно,нет,0.0
физ. лицо,списание средств,1136.5,безналичный,Витебск,Белинвестбанк-KBPZ-066,11-03-2001,03:00:04,успешно,нет,0.0
физ. лицо,получение средств,4011.59,наличный,Гомель,Белинвестбанк-BOGA-515,18-08-2022,00:12:04,успешно,нет,0.0
физ. лицо,получение средств,2258.72,наличный,Минск,БелАгропромбанк-GLLJ-426,13-12-2002,07:03:24,успешно,нет,0.0
физ. лицо,списание средств,4877.82,наличный,Гомель,Белинвестбанк-MNLC-882,03-07-2002,13:52:28,недостаточно средств,да,308.04
физ. лицо,получение средств,431.73,безналичный,Брест,Приорбанк-JJCX-812,06-09-2024,14:45:40,успешно,нет,0.0
физ. лицо,списание средств,1562.78,безналичный,Гомель,Беларусбанк-HGCO-991,01-05-2022,04:33:23,недостаточно средств,нет,0.0
физ. лицо,списание средств,3351.33,наличный,Минск,Приорбанк-VFJB-344,16-08-2014,22:45:41,недостаточно средств,да,99.25
физ. лицо,получение средств,1319.36,безналичный,Брест,МаксБанк-MKIO-520,29-03-2014,13:56:48,успешно,нет,0.0
физ. лицо,списание средств,2555.75,наличный,Гродно,БелАгропромбанк-PGGN-673,06-06-2022,23:17:30,успешно,нет,0.0
физ. лицо,получение средств,4189.46,наличный,Минск,МаксБанк-QZMG-093,06-03-2003,14:59:53,успешно,нет,0.0
физ. лицо,получение средств,717.32,безналичный,Гомель,Приорбанк-XEBL-603,17-03-2000,19:29:51,успешно,нет,0.0
физ. лицо,получение средств,1735.06,наличный,Витебск,Приорбанк-KGTW-628,01-06-2011,02:57:45,успешно,нет,0.0
