Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,получение средств,4361.18,безналичный,Витебск,Белинвестбанк-VTRI-946,11-04-2007,09:21:36,успешно,нет,0.0
физ. лицо,списание средств,753.77,наличный,Брест,Приорбанк-VZOQ-437,27-10-2000,11:54:14,успешно,да,68.74
физ. лицо,списание средств,1651.54,наличный,Гомель,Белинвестбанк-CBJD-583,02-03-2000,21:45:28,недостаточно средств,да,37.35
физ. лицо,получение средств,3016.73,безналичный,Гомель,БелАгропромбанк-ORYX-549,17-01-2008,16:32:07,успешно,нет,0.0
физ. лицо,списание средств,2284.63,наличный,Брест,Приорбанк-SKLH-258,10-01-2023,23:55:26,недостаточно средств,нет,0.0
физ. лицо,списание средств,3401.17,безналичный,Минск,Белинвестбанк-CZDJ-087,04-01-2014,11:41:22,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,430.31,наличный,Минск,БелАгропромбанк-OISA-486,06-10-2007,08:13:31,успешно,нет,0.0
юр. лицо,получение средств,492.22,наличный,Гомель,МаксБанк-TUKA-562,10-07-2014,18:53:32,успешно,нет,0.0
юр. лицо,списание средств,3680.95,наличный,Витебск,МаксБанк-IXFL-615,11-02-2003,05:49:25,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2857.67,безналичный,Брест,МаксБанк-EZHW-071,24-08-2002,20:09:26,успешно,да,104.32
физ. лицо,получение средств,1957.07,наличный,Минск,Белинвестбанк-ITCE-103,19-01-2012,04:24:47,успешно,нет,0.0
юр. лицо,списание средств,3992.65,безналичный,Могилев,Беларусбанк-JPLB-361,01-10-2012,09:37:28,недостаточно средств,нет,0.0
юр. лицо,получение средств,1499.69,наличный,Гомель,Белинвестбанк-GNEX-483,17-05-2000,19:42:49,успешно,нет,0.0
физ. лицо,получение средств,1364.66,наличный,Гомель,Приорбанк-RBGJ-726,29-08-2006,06:22:29,успешно,нет,0.0
физ. лицо,списание средств,4797.55,наличный,Витебск,МаксБанк-SSSG-910,11-06-2021,13:52:25,недостаточно средств,да,309.11
физ. лицо,получение средств,3829.14,безналичный,Гомель,Беларусбанк-ESSX-596,05-11-2011,13:56:19,успешно,нет,0.0
юр. лицо,списание средств,4247.36,безналичный,Минск,БелАгропромбанк-RRZQ-969,29-08-2007,00:08:51,неправильный ввод пин-кода,да,121.94
физ. лицо,получение средств,229.42,наличный,Гомель,БелАгропромбанк-UEKX-460,14-06-2014,11:22:24,успешно,нет,0.0
физ. лицо,получение средств,4682.64,безналичный,Могилев,Приорбанк-WCBT-314,01-12-2023,03:01:46,успешно,нет,0.0
юр. лицо,получение средств,14.53,безналичный,Гродно,Белинвестбанк-VDHD-298,06-02-2022,16:37:15,успешно,нет,0.0
физ. лицо,списание средств,2321.05,наличный,Могилев,Беларусбанк-XPFV-026,06-11-2008,14:12:21,успешно,нет,0.0
юр. лицо,списание средств,1521.11,наличный,Могилев,Белинвестбанк-BHTS-806,07-12-2016,20:20:41,недостаточно средств,нет,0.0
физ. лицо,получение средств,1348.67,наличный,Могилев,Беларусбанк-NDTN-054,01-03-2014,08:53:00,успешно,нет,0.0
физ. лицо,списание средств,1285.96,наличный,Могилев,Беларусбанк-KEHU-307,22-11-2024,18:31:09,неправильный ввод пин-кода,да,28.29
физ. лицо,получение средств,4528.13,наличный,Витебск,МаксБанк-QHIJ-040,12-06-2004,20:50:06,успешно,нет,0.0
физ. лицо,списание средств,2012.72,безналичный,Гродно,Приорбанк-RSYW-657,19-08-2007,20:55:17,успешно,нет,0.0
физ. лицо,получение средств,3660.68,наличный,Витебск,МаксБанк-MPEH-024,25-05-2009,11:42:51,успешно,нет,0.0
физ. лицо,получение средств,305.91,безналичный,Брест,Белинвестбанк-QPGM-665,10-11-2014,01:32:13,успешно,нет,0.0
физ. лицо,списание средств,4131.04,наличный,Гродно,БелАгропромбанк-XNOO-171,05-07-2001,13:26:05,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4583.86,безналичный,Витебск,МаксБанк-OABH-718,31-07-2009,13:38:10,успешно,да,278.7
юр. лицо,списание средств,398.1,наличный,Гомель,Приорбанк-IRNM-616,09-07-2009,12:32:57,недостаточно средств,нет,0.0
юр. лицо,списание средств,2545.14,наличный,Гродно,Беларусбанк-NBAB-685,27-11-2001,22:55:33,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,930.65,безналичный,Гомель,Приорбанк-KFSH-041,27-10-2004,10:14:21,недостаточно средств,нет,0.0
юр. лицо,списание средств,1708.74,наличный,Могилев,МаксБанк-QMKW-942,22-05-2008,14:24:24,неправильный ввод пин-кода,да,142.04
физ. лицо,получение средств,1015.25,безналичный,Витебск,МаксБанк-WHQO-362,23-07-2015,15:43:34,успешно,нет,0.0
физ. лицо,списание средств,2554.94,безналичный,Гомель,БелАгропромбанк-GDXW-732,21-11-2017,13:09:09,успешно,нет,0.0
юр. лицо,получение средств,1856.45,безналичный,Витебск,МаксБанк-XAJA-947,12-11-2017,00:50:52,успешно,нет,0.0
физ. лицо,списание средств,3041.92,наличный,Минск,Белинвестбанк-MRUL-671,29-04-2019,16:07:25,недостаточно средств,да,112.07
юр. лицо,списание средств,518.57,безналичный,Гродно,БелАгропромбанк-VJOL-980,22-02-2024,07:54:35,успешно,нет,0.0
физ. лицо,списание средств,2971.3,безналичный,Минск,Беларусбанк-ZIDZ-221,05-08-2011,09:09:04,неправильный ввод пин-кода,да,94.32
юр. лицо,списание средств,2098.01,безналичный,Могилев,МаксБанк-AYKH-182,28-12-2004,04:49:09,недостаточно средств,да,32.47
юр. лицо,списание средств,515.81,наличный,Витебск,БелАгропромбанк-PTHP-913,30-11-2009,18:22:44,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,780.96,безналичный,Брест,Белинвестбанк-REKP-906,01-06-2009,09:31:48,неправильный ввод пин-кода,да,35.62
юр. лицо,получение средств,1196.27,наличный,Минск,Белинвестбанк-YNML-011,10-09-2003,23:27:00,успешно,нет,0.0
физ. лицо,получение средств,1196.73,наличный,Минск,МаксБанк-MMMB-001,30-06-2019,02:38:54,успешно,нет,0.0
